City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,CityDate,Temp (C)
315,Ostrovnoy,68.05,39.51,282.72,79,0,3.07,RU,1594851597,9.57000000000005
316,Pisco,-13.7,-76.22,290.37,82,20,3.6,PE,1594851598,17.220000000000027
317,Marawi,8.0,124.29,295.93,93,100,2.24,PH,1594851598,22.78000000000003
318,Ligayan,4.65,119.47,301.83,73,96,4.51,PH,1594851598,28.680000000000007
319,Ivdel',60.69,60.42,292.87,93,55,1.77,RU,1594851598,19.720000000000027
320,Newport,51.59,-3.0,290.37,84,73,2.51,GB,1594851598,17.220000000000027
321,Caibarién,22.52,-79.47,304.15,66,40,5.7,CU,1594851363,31.0
322,Alyangula,-13.85,136.42,294.15,73,24,2.6,AU,1594851598,21.0
323,Lālmohan,22.34,90.74,301.19,83,80,3.95,BD,1594851598,28.04000000000002
324,Beringovskiy,63.05,179.32,285.75,73,1,2.08,RU,1594851598,12.600000000000023
325,Bonthe,7.53,-12.51,298.0,80,92,5.52,SL,1594851598,24.850000000000023
326,St. George's,12.06,-61.75,302.15,74,20,8.7,GD,1594851598,29.0
327,Muyezerskiy,63.93,31.65,282.67,95,92,2.22,RU,1594851598,9.520000000000039
328,Potosí,-19.58,-65.75,281.86,39,0,2.01,BO,1594851599,8.710000000000036
329,Nirmal,19.1,78.35,296.42,96,94,2.23,IN,1594851599,23.27000000000004
330,Trairi,-3.28,-39.27,298.62,77,3,4.91,BR,1594851599,25.470000000000027
331,Moen,69.13,18.61,286.15,87,60,4.6,NO,1594851599,13.0
332,Richards Bay,-28.78,32.04,288.06,63,69,2.1,ZA,1594851599,14.910000000000025
333,Ahipara,-35.17,173.17,289.06,91,68,2.95,NZ,1594851348,15.910000000000025
334,Kamień Pomorski,53.97,14.77,286.15,93,20,1.5,PL,1594851599,13.0
335,Yantal',56.85,105.25,283.86,88,100,2.37,RU,1594851599,10.710000000000036
336,Northam,51.03,-4.22,289.82,95,56,0.89,GB,1594851599,16.670000000000016
337,Óbidos,-1.92,-55.52,300.57,66,4,1.2,BR,1594851600,27.420000000000016
338,Tripoli,32.88,13.19,301.62,54,0,7.68,LY,1594851600,28.470000000000027
339,San Luis,-33.3,-66.34,283.45,54,0,1.12,AR,1594851600,10.300000000000011
340,Krasnosel'kup,65.7,82.47,285.28,95,100,6.07,RU,1594851600,12.129999999999995
341,Half Moon Bay,37.46,-122.43,299.82,49,5,4.6,US,1594851439,26.670000000000016
342,São Filipe,14.9,-24.5,298.46,81,33,4.13,CV,1594851601,25.310000000000002
343,Fort-Shevchenko,44.51,50.26,301.65,70,50,6.13,KZ,1594851601,28.5
344,Novi Kneževac,46.05,20.1,291.44,68,94,1.54,RS,1594851601,18.29000000000002
345,Chester,40.13,-75.87,300.37,69,1,3.6,US,1594851573,27.220000000000027
346,Ulaangom,49.98,92.07,287.95,66,27,2.44,MN,1594851601,14.800000000000011
347,Kilis,36.72,37.12,302.15,35,0,2.1,TR,1594851599,29.0
348,Cap Malheureux,-19.98,57.61,292.15,93,75,1.5,MU,1594851601,19.0
349,Reserva,-24.65,-50.85,286.74,91,0,1.26,BR,1594851601,13.590000000000032
350,Ust-Nera,64.57,143.2,289.63,49,79,1.22,RU,1594851601,16.480000000000018
351,Necochea,-38.55,-58.74,279.82,77,0,2.24,AR,1594851602,6.670000000000016
352,Vostok,46.49,135.88,290.93,88,90,0.86,RU,1594851602,17.78000000000003
353,Oxbow,49.23,-102.17,298.15,45,70,2.68,CA,1594851602,25.0
354,Vrangel',42.73,133.08,290.11,84,0,1.23,RU,1594851602,16.960000000000036
355,Vieux-Habitants,16.06,-61.77,302.15,62,0,5.1,GP,1594851602,29.0
356,Nehe,48.48,124.83,295.74,67,84,2.42,CN,1594851348,22.590000000000032
357,Nhulunbuy,-12.23,136.77,297.15,64,31,3.1,AU,1594851602,24.0
358,Balakovo,52.03,47.8,290.69,76,87,2.05,RU,1594851602,17.54000000000002
359,Shimorskoye,55.32,42.03,285.86,83,72,5.34,RU,1594851602,12.710000000000036
360,Titel,45.21,20.29,293.15,77,100,1.23,RS,1594851602,20.0
361,Mlonggo,-6.53,110.7,297.92,81,99,2.43,ID,1594851603,24.77000000000004
362,Mount Darwin,-16.77,31.58,285.06,78,1,2.92,ZW,1594851603,11.910000000000025
363,Arlit,18.74,7.39,308.94,16,0,3.89,NE,1594851603,35.79000000000002
364,Flinders,-34.58,150.86,285.93,61,99,1.79,AU,1594851349,12.78000000000003
365,Ampanihy,-24.7,44.75,288.57,83,9,3.16,MG,1594851603,15.420000000000016
366,Lensk,60.73,114.93,291.96,89,57,4.21,RU,1594851603,18.810000000000002
367,Ngunguru,-35.62,174.5,287.59,3,3,1.83,NZ,1594851327,14.439999999999998
368,Hualmay,-11.1,-77.61,291.7,73,8,5.05,PE,1594851603,18.55000000000001
369,Mandera,3.94,41.87,300.14,53,96,8.26,KE,1594851604,26.99000000000001
370,Sibolga,1.74,98.78,297.58,83,54,1.84,ID,1594851604,24.430000000000007
371,Río Gallegos,-51.62,-69.22,269.15,100,90,2.6,AR,1594851543,-4.0
372,Leningradskiy,69.38,178.42,280.85,78,93,6.02,RU,1594851362,7.7000000000000455
373,Andenes,69.31,16.12,286.15,82,75,2.6,NO,1594851604,13.0
374,Kesova Gora,57.58,37.29,286.86,98,98,2.53,RU,1594851604,13.710000000000036
375,Villarrica,-25.75,-56.43,287.63,74,70,1.29,PY,1594851604,14.480000000000018
376,Tambovka,50.1,128.05,297.15,73,20,2.0,RU,1594851604,24.0
377,Toamasina,-18.17,49.38,293.15,94,40,2.54,MG,1594851604,20.0
378,Arrondissement de Moulins,46.5,3.33,289.15,77,90,1.0,FR,1594851605,16.0
379,Mnogovershinnyy,53.94,139.92,292.86,76,98,1.54,RU,1594851605,19.710000000000036
380,Ørnes,66.87,13.71,287.59,87,85,2.1,NO,1594851605,14.439999999999998
381,Batemans Bay,-35.72,150.18,277.04,88,87,0.89,AU,1594851605,3.890000000000043
382,Gijang,35.24,129.21,293.15,82,75,2.6,KR,1594851425,20.0
383,Vilhena,-12.74,-60.15,303.15,37,20,3.6,BR,1594851605,30.0
384,Sabang,5.89,95.32,301.25,73,87,0.76,ID,1594851605,28.100000000000023
385,Rawson,-43.3,-65.1,279.8,62,99,2.94,AR,1594851344,6.650000000000034
386,Villagarzón,1.04,-76.63,295.28,84,74,0.71,CO,1594851606,22.129999999999995
387,Bambanglipuro,-7.95,110.28,297.24,88,86,4.16,ID,1594851606,24.090000000000032
388,College,64.86,-147.8,295.15,43,90,4.6,US,1594851606,22.0
389,Kirkuk,35.47,44.39,303.99,19,0,3.67,IQ,1594851606,30.840000000000032
390,Margate,51.38,1.39,289.82,88,100,0.45,GB,1594851606,16.670000000000016
391,Kirakira,-10.45,161.92,299.84,79,100,2.66,SB,1594851606,26.689999999999998
392,Sawang Daen Din,17.48,103.46,298.81,76,80,1.52,TH,1594851606,25.660000000000025
393,Barra de Tecoanapa,16.52,-98.75,304.22,59,47,4.67,MX,1594851607,31.07000000000005
394,Payo,-3.75,103.64,295.84,94,88,0.84,ID,1594851607,22.689999999999998
395,Zhangye,38.93,100.45,296.36,44,94,1.36,CN,1594851607,23.210000000000036
396,Pargas,60.31,22.3,288.15,93,0,0.5,FI,1594851607,15.0
397,Sauk Rapids,45.59,-94.17,300.93,42,1,4.6,US,1594851607,27.78000000000003
398,Marondera,-18.19,31.55,281.4,88,87,6.15,ZW,1594851607,8.25
399,Sheridan,44.83,-106.92,305.15,11,1,2.6,US,1594851607,32.0
400,Concord,37.98,-122.03,304.26,33,1,6.7,US,1594851541,31.110000000000014
401,Champasak,14.75,106.0,296.7,92,90,0.98,LA,1594851608,23.55000000000001
402,Yerbogachën,61.28,108.01,284.25,87,36,4.13,RU,1594851608,11.100000000000023
403,Vila,42.03,-8.16,296.15,46,31,2.1,PT,1594851608,23.0
404,Kahului,20.89,-156.47,304.15,43,40,8.2,US,1594851608,31.0
405,Lagoa,39.05,-27.98,293.61,83,100,6.43,PT,1594851361,20.460000000000036
406,Moree,-29.47,149.85,276.15,93,0,1.0,AU,1594851608,3.0
407,Valparaíso,-33.04,-71.63,284.15,100,90,4.6,CL,1594851595,11.0
408,Mergen,49.18,125.22,294.86,82,75,2.43,CN,1594851608,21.710000000000036
409,Caravelas,-17.71,-39.25,295.6,83,9,2.33,BR,1594851609,22.450000000000045
410,Ziro,27.63,93.83,287.38,100,99,0.56,IN,1594851609,14.230000000000018
411,Nabire,-3.37,135.48,297.82,84,46,1.68,ID,1594851609,24.670000000000016
412,Pedra Azul,-16.01,-41.3,290.5,75,3,1.43,BR,1594851609,17.350000000000023
413,Cabadiangan,9.75,122.47,298.15,85,61,1.86,PH,1594851609,25.0
414,Teterow,53.78,12.57,286.15,87,20,1.0,DE,1594851609,13.0
415,Xaxim,-26.96,-52.53,289.26,59,54,1.59,BR,1594851609,16.110000000000014
416,Linguère,15.4,-15.12,303.1,49,0,5.32,SN,1594851609,29.950000000000045
417,Chany,55.31,76.76,288.13,84,7,0.48,RU,1594851609,14.980000000000018
418,Taldan,53.67,124.8,292.26,94,94,0.84,RU,1594851609,19.110000000000014
419,Pine Bluff,34.23,-92.0,306.15,52,1,3.6,US,1594851610,33.0
420,Kologriv,58.83,44.32,288.83,96,6,2.42,RU,1594851610,15.680000000000007
421,Jati,24.35,68.27,302.64,75,97,6.67,PK,1594851610,29.49000000000001
422,Kirovskiy,45.09,133.51,291.85,92,11,1.36,RU,1594851610,18.700000000000045
423,Bantacan,7.6,126.13,296.07,82,64,0.84,PH,1594851610,22.920000000000016
424,Xam Nua,20.42,104.04,292.54,89,74,1.13,LA,1594851610,19.390000000000043
425,Kerchevskiy,59.95,56.29,293.74,87,1,1.99,RU,1594851610,20.590000000000032
426,Tsaitien,30.58,114.03,296.15,100,90,2.0,CN,1594851611,23.0
427,Châtellerault,46.8,0.53,291.15,72,87,4.1,FR,1594851611,18.0
428,Mimongo,-1.62,11.61,293.38,94,99,1.19,GA,1594851611,20.230000000000018
429,Ushtobe,45.25,77.98,293.87,54,0,3.4,KZ,1594851611,20.720000000000027
430,Terrell,32.74,-96.28,308.15,55,1,5.7,US,1594851459,35.0
431,Erenhot,43.65,111.98,298.8,47,100,3.63,CN,1594851611,25.650000000000034
432,Yalta,44.5,34.17,292.53,58,28,2.96,UA,1594851611,19.379999999999995
433,Agüimes,27.91,-15.45,296.48,78,20,12.9,ES,1594851611,23.33000000000004
434,Aswān,24.09,32.91,304.73,15,0,5.28,EG,1594851611,31.58000000000004
435,Dunedin,-45.87,170.5,278.15,84,24,2.24,NZ,1594851436,5.0
436,Constitución,-35.33,-72.42,285.08,79,6,2.54,CL,1594851612,11.930000000000007
437,Tevaitoa,-16.78,-151.5,298.98,84,10,8.07,PF,1594851612,25.83000000000004
438,Shanghai,31.22,121.46,294.15,100,90,3.0,CN,1594851056,21.0
439,Tignère,7.37,12.65,290.72,96,81,0.51,CM,1594851612,17.57000000000005
440,Sand Springs,36.14,-96.11,308.15,50,75,2.32,US,1594851446,35.0
441,Arkhara,49.42,130.08,295.3,91,93,1.98,RU,1594851612,22.150000000000034
442,Maumere,-8.62,122.21,297.75,77,87,4.69,ID,1594851612,24.600000000000023
443,Huarmey,-10.07,-78.15,292.28,73,7,4.68,PE,1594851612,19.129999999999995
444,Shahr-e Bābak,30.12,55.12,296.25,32,74,2.98,IR,1594851612,23.100000000000023
445,Derzhavīnsk,51.1,66.32,293.93,59,0,4.09,KZ,1594851612,20.78000000000003
446,Kununurra,-15.77,128.73,291.15,37,35,2.6,AU,1594851613,18.0
447,City of San Pedro,14.35,121.02,299.82,85,51,0.45,PH,1594851614,26.670000000000016
448,San-Pédro,4.75,-6.64,296.51,82,100,3.33,CI,1594851614,23.360000000000014
449,Baruun-Urt,46.68,113.28,293.81,65,85,3.86,MN,1594851614,20.660000000000025
450,Samarai,-10.62,150.67,298.98,86,26,6.65,PG,1594851614,25.83000000000004
451,Wabana,47.63,-52.95,282.15,100,90,9.3,CA,1594851614,9.0
452,Kerrville,30.05,-99.14,310.15,30,1,5.1,US,1594851614,37.0
453,San Antonio,29.42,-98.49,312.59,29,1,5.7,US,1594851447,39.44
454,Vanimo,-2.67,141.3,299.11,84,13,2.17,PG,1594851614,25.960000000000036
455,Taltal,-25.4,-70.48,288.27,64,17,1.64,CL,1594851615,15.120000000000005
456,‘Ewa Beach,21.32,-158.01,303.15,51,75,3.6,US,1594851615,30.0
457,Tibati,6.47,12.63,291.68,95,95,0.39,CM,1594851615,18.53000000000003
458,Aripuanã,-9.17,-60.63,300.19,40,0,0.57,BR,1594851615,27.04000000000002
459,Korla,41.76,86.15,296.18,38,43,5.15,CN,1594851615,23.03000000000003
460,Novopavlovka,51.22,109.21,289.0,92,79,3.16,RU,1594851615,15.850000000000023
461,Huanren,41.26,125.37,293.4,84,29,0.85,CN,1594851615,20.25
462,Coruripe,-10.13,-36.18,296.79,86,3,2.92,BR,1594851502,23.640000000000043
463,Hervey Bay,-25.3,152.85,284.26,68,0,2.68,AU,1594851615,11.110000000000014
464,Podor,16.65,-14.96,304.15,62,3,2.1,MR,1594851615,31.0
465,Esim,4.87,-2.24,296.61,84,96,2.9,GH,1594851615,23.460000000000036
466,Province of Brindisi,40.58,17.67,297.15,83,81,1.5,IT,1594851616,24.0
467,Riachão do Jacuípe,-11.81,-39.39,294.18,81,23,3.72,BR,1594851616,21.03000000000003
468,Visby,57.64,18.3,287.59,93,36,3.6,SE,1594851362,14.439999999999998
469,Mukhen,48.1,136.1,294.84,79,84,3.53,RU,1594851616,21.689999999999998
470,Chernyshevskiy,63.01,112.47,287.96,97,100,3.49,RU,1594851616,14.810000000000002
471,Moose Factory,51.26,-80.61,300.15,47,20,5.1,CA,1594851616,27.0
472,Daitari,21.1,85.75,297.16,98,59,1.59,IN,1594851616,24.010000000000048
473,Vélingara,13.15,-14.12,298.29,89,83,4.46,SN,1594851616,25.140000000000043
474,Omsukchan,62.53,155.8,282.14,77,100,3.91,RU,1594851617,8.990000000000009
475,Egvekinot,66.32,-179.17,284.46,79,66,2.27,RU,1594851617,11.310000000000002
476,Kuah,6.33,99.84,299.82,94,20,1.5,MY,1594851617,26.670000000000016
477,Ayan,56.45,138.17,287.6,86,100,4.93,RU,1594851617,14.450000000000045
478,Yangi Marg`ilon,40.43,71.72,299.15,39,40,1.0,UZ,1594851492,26.0
479,Muli,2.92,73.57,301.95,76,100,4.96,MV,1594851617,28.80000000000001
480,San Patricio,19.22,-104.7,303.15,74,75,5.1,MX,1594851343,30.0
481,Dudinka,69.41,86.18,282.15,87,75,2.0,RU,1594851617,9.0
482,Kaeo,-35.1,173.78,287.59,3,15,1.45,NZ,1594851617,14.439999999999998
483,Innisfail,-17.53,146.03,288.12,69,2,2.52,AU,1594851617,14.970000000000027
484,Purulhá,15.27,-90.2,290.51,100,58,1.97,GT,1594851618,17.360000000000014
485,Presidente Epitácio,-21.76,-52.12,296.26,66,27,3.74,BR,1594851618,23.110000000000014
486,Waterloo,43.47,-80.52,302.04,48,1,3.6,CA,1594851559,28.890000000000043
487,Fort Nelson,58.81,-122.7,292.15,55,75,2.6,CA,1594851618,19.0
488,Verkhnyaya Toyma,62.23,45.0,287.27,85,100,4.78,RU,1594851618,14.120000000000005
489,Alugan,12.22,125.48,300.93,79,100,3.84,PH,1594851618,27.78000000000003
490,Vayalār,9.7,76.33,298.15,94,75,1.76,IN,1594851618,25.0
491,Padang,-0.95,100.35,298.71,71,0,2.02,ID,1594851618,25.560000000000002
492,Gourcy,13.22,-2.35,298.55,77,91,2.53,BF,1594851618,25.400000000000034
493,Morón,-34.65,-58.62,284.26,49,0,0.45,AR,1594851592,11.110000000000014
494,Muros,42.78,-9.06,290.37,73,0,4.47,ES,1594851619,17.220000000000027
495,Saint-Pierre,-21.34,55.48,292.15,72,45,3.1,RE,1594851619,19.0
496,Sobolevo,54.43,31.9,284.08,92,100,6.05,RU,1594851619,10.930000000000007
497,Tsabong,-26.02,22.4,278.79,49,0,5.03,BW,1594851619,5.640000000000043
498,Luanda,-8.84,13.23,294.15,94,7,1.5,AO,1594851619,21.0
499,Gorom-Gorom,14.44,-0.24,300.89,65,98,1.55,BF,1594851619,27.74000000000001
500,Hambantota,6.12,81.12,298.15,100,94,2.6,LK,1594851619,25.0
501,Kinkala,-4.36,14.76,297.15,78,48,2.1,CG,1594851619,24.0
502,Hobe Sound,27.06,-80.14,302.04,69,40,2.6,US,1594851617,28.890000000000043
503,Verkh-Suetka,53.3,80.05,286.33,87,21,4.26,RU,1594851620,13.180000000000007
504,Yanam,16.73,82.22,298.12,90,95,3.11,IN,1594851620,24.970000000000027
505,Canavieiras,-15.68,-38.95,294.76,81,71,2.43,BR,1594851433,21.610000000000014
506,Sennar,13.57,33.57,301.27,60,100,6.94,SD,1594851620,28.120000000000005
507,Gushikawa,26.35,127.87,302.15,83,1,7.7,JP,1594851620,29.0
508,Adâncata,47.73,26.3,289.82,67,43,1.5,RO,1594851620,16.670000000000016
509,Penzance,50.12,-5.54,289.26,93,40,4.6,GB,1594851620,16.110000000000014
510,Oriximiná,-1.77,-55.87,301.34,64,17,1.83,BR,1594851620,28.189999999999998
511,Lodja,-3.48,23.43,295.89,82,32,0.71,CD,1594851383,22.74000000000001
512,Taganak,6.08,118.3,298.15,94,20,1.0,PH,1594851621,25.0
513,Sioux Lookout,50.1,-91.92,298.15,44,75,6.7,CA,1594851621,25.0
514,Dutse,11.76,9.34,299.11,72,18,3.57,NG,1594851621,25.960000000000036
515,Saint-Augustin,51.23,-58.65,288.6,50,1,4.02,CA,1594851621,15.450000000000045
516,Makokou,0.57,12.86,294.23,93,100,0.79,GA,1594851621,21.08000000000004
517,Marystown,47.17,-55.15,284.68,90,100,8.93,CA,1594851429,11.53000000000003
518,Dali,25.7,100.18,290.66,87,100,1.82,CN,1594851621,17.510000000000048
519,Petropavlovsk-Kamchatskiy,53.05,158.65,286.15,100,90,1.0,RU,1594851621,13.0
520,Jiehu,35.54,118.45,295.74,82,4,0.58,CN,1594851621,22.590000000000032
521,Humberto de Campos,-2.6,-43.46,297.46,84,7,2.0,BR,1594851621,24.310000000000002
522,Doha,25.29,51.53,307.15,67,0,2.1,QA,1594851621,34.0
523,Zhangjiakou,40.81,114.88,294.15,68,4,1.45,CN,1594851622,21.0
524,Ketchikan,55.34,-131.65,287.15,100,90,5.1,US,1594851622,14.0
525,Murray Bridge,-35.12,139.27,282.04,83,0,1.2,AU,1594851622,8.890000000000043
526,Metro,-5.11,105.31,297.19,95,79,1.44,ID,1594851622,24.04000000000002
527,Puerto Limón,10.0,-83.03,303.15,70,15,4.1,CR,1594851622,30.0
528,Ürümqi,43.8,87.6,298.15,38,97,2.0,CN,1594851622,25.0
529,Tura,25.52,90.22,296.83,95,100,2.74,IN,1594851622,23.680000000000007
530,Port Augusta,-32.5,137.77,278.15,80,0,4.1,AU,1594851623,5.0
531,Mendi,-6.18,143.65,286.36,91,30,0.93,PG,1594851623,13.210000000000036
532,Vila Franca do Campo,37.72,-25.43,293.15,72,75,4.6,PT,1594851623,20.0
533,Tsimmerbude,54.67,20.13,287.15,93,40,2.0,RU,1594851623,14.0
534,Bāfq,31.61,55.41,300.63,26,31,4.31,IR,1594851623,27.480000000000018
535,Pochinki,54.7,44.87,287.79,81,0,4.71,RU,1594851623,14.640000000000043
536,Papar,5.73,115.93,298.15,94,20,2.1,MY,1594851623,25.0
537,Merauke,-8.47,140.33,298.47,86,82,7.36,ID,1594851623,25.32000000000005
538,Bagdarin,54.43,113.6,291.11,87,88,0.4,RU,1594851623,17.960000000000036
539,Coos Bay,43.37,-124.22,300.93,77,1,11.8,US,1594851510,27.78000000000003
540,San Juan,-31.54,-68.54,284.4,43,0,1.79,AR,1594851572,11.25
541,Quang Ngai,15.12,108.8,298.19,83,77,2.0,VN,1594851363,25.04000000000002
542,Cockburn Town,21.46,-71.14,303.15,66,75,5.1,TC,1594851623,30.0
543,San Policarpo,12.18,125.51,301.32,77,100,4.2,PH,1594851624,28.170000000000016
544,Coquimbo,-29.95,-71.34,285.15,76,90,3.6,CL,1594851624,12.0
545,Luwuk,-0.95,122.79,298.07,81,100,0.91,ID,1594851624,24.920000000000016
546,Quatre Cocos,-20.21,57.76,292.15,93,75,1.5,MU,1594851624,19.0
547,Terra Santa,-2.1,-56.49,300.73,64,27,1.22,BR,1594851624,27.58000000000004
548,Magaria,13.0,8.91,303.52,50,53,1.96,NE,1594851425,30.370000000000005
549,Diamantino,-14.41,-56.45,300.69,32,11,1.99,BR,1594851359,27.54000000000002
550,Singida,-4.82,34.75,289.84,74,74,7.61,TZ,1594851624,16.689999999999998
551,Great Yarmouth,52.61,1.73,288.15,99,100,4.24,GB,1594851624,15.0
552,Vasterhaninge,59.12,18.1,289.82,52,1,4.0,SE,1594851624,16.670000000000016
553,Weston,26.1,-80.4,302.04,73,100,1.79,US,1594851517,28.890000000000043
554,Porto-Novo,6.5,2.6,298.15,88,20,3.6,BJ,1594851625,25.0
555,Ust'-Ordynskiy,52.8,104.75,287.15,87,40,7.0,RU,1594851625,14.0
556,Tarutyne,46.19,29.15,290.43,66,47,3.32,UA,1594851625,17.28000000000003
557,Catalina Foothills,32.3,-110.92,311.48,26,6,3.13,US,1594851603,38.33000000000004
558,Brae,60.4,-1.35,285.15,100,100,3.1,GB,1594851625,12.0
559,Port Hedland,-20.32,118.57,287.15,44,0,4.1,AU,1594851625,14.0
560,Howard Springs,-12.5,131.05,294.15,68,16,3.6,AU,1594851625,21.0
561,Mocuba,-16.84,36.99,290.73,91,90,2.49,MZ,1594851625,17.58000000000004
562,Ambovombe,-25.17,46.08,291.57,73,32,5.87,MG,1594851625,18.420000000000016
563,Eydhafushi,5.1,73.07,301.93,77,100,6.2,MV,1594851626,28.78000000000003
564,Enshi,30.3,109.48,296.94,87,100,0.28,CN,1594851626,23.79000000000002
